"road_num","Month (number)","Day of month","Hour","current_speed","speed_diff","time_diff","Day of week (name)","temperature","wind_speed","bin_cloud","description","incident_category_desc","length_in_meters","delay_in_seconds","Distance","atmosphere","rain"
1,1,16,0,20,0,0,1,10,4,1,-1,-1,-1,-1,-1,1,0
1,1,16,1,20,0,0,1,10,3,1,-1,-1,-1,-1,-1,1,0
1,1,16,2,20,0,0,1,10,3,1,-1,-1,-1,-1,-1,1,0
1,1,16,3,20,0,0,1,9,4,1,-1,-1,-1,-1,-1,1,0
1,1,16,4,20,0,0,1,9,3,1,-1,-1,-1,-1,-1,1,0
1,1,16,5,20,0,0,1,-1,-1,-1,-1,-1,-1,-1,-1,0,0
1,1,16,6,20,0,0,1,9,3,1,-1,-1,-1,-1,-1,1,0
1,1,16,7,20,0,0,1,-1,-1,-1,-1,-1,-1,-1,-1,0,0
1,1,16,8,20,0,0,1,-1,-1,-1,-1,-1,-1,-1,-1,0,0
1,1,16,9,18,1.6666666666666663,1.3333333333333333,1,-1,-1,-1,0,0,306,135,0.4933365578930169,0,0
1,1,16,10,19,0,0,1,-1,-1,-1,-1,-1,-1,-1,-1,0,0
1,1,16,11,19,0,0,1,-1,-1,-1,-1,-1,-1,-1,-1,0,0
1,1,16,12,19,0,0,1,10,2,1,-1,-1,-1,-1,-1,1,1
1,1,16,13,19,0,0,1,11,2,1,-1,-1,-1,-1,-1,1,1
1,1,16,14,19,0,0,1,11,2,1,-1,-1,-1,-1,-1,1,1
1,1,16,15,19,0,0,1,11,3,1,-1,-1,-1,-1,-1,1,1
1,1,16,16,19,0,0,1,11,2,1,-1,-1,-1,-1,-1,1,1
1,1,16,17,17.666666666666664,1.3333333333333333,1.3333333333333333,1,11,1,1,0,0,322,288,0.4933365578930169,1,1
1,1,16,18,18.33333333333333,1.3333333333333333,1.3333333333333333,1,11,1,1,0,0,381,158,0.35995149495823753,1,1
1,1,16,19,23.33333333333333,0,0,1,10,2,1,1,0,678,189,0.3965247535773893,1,1
1,1,16,20,25,0,0,1,10,2,1,-1,-1,-1,-1,-1,1,1
1,1,16,21,25,0,0,1,9,0,4,-1,-1,-1,-1,-1,2,0
1,1,16,22,25,0,0,1,7,0,4,-1,-1,-1,-1,-1,2,0
1,1,16,23,25,0,0,1,8,1,4,-1,-1,-1,-1,-1,1,1
1,1,17,0,25,0,0,2,7,1,1,-1,-1,-1,-1,-1,2,0
1,1,17,1,25,0,0,2,6,1,1,-1,-1,-1,-1,-1,2,0
1,1,17,2,25,0,0,2,7,1,4,-1,-1,-1,-1,-1,2,0
1,1,17,3,25,0,0,2,7,1,1,-1,-1,-1,-1,-1,2,0
1,1,17,4,25,0,0,2,6,1,4,-1,-1,-1,-1,-1,2,0
1,1,17,5,25,0,0,2,7,0,4,-1,-1,-1,-1,-1,1,0
1,1,17,6,25,0,0,2,4,1,2,-1,-1,-1,-1,-1,2,0
1,1,17,7,25,0,0,2,4,2,2,-1,-1,-1,-1,-1,1,0
1,1,17,8,22.666666666666664,2.333333333333333,3.333333333333333,2,5,2,0,1,0,352,135,0.37003767037897023,0,0
1,1,17,9,22.33333333333333,2.333333333333333,4,2,6,2,0,1,0,352,138,0.37003767037897023,0,0
1,1,17,10,17.666666666666664,6.666666666666666,10.666666666666666,2,8,3,0,0,0,290,217,0.43374108601985145,0,0
1,1,17,11,23.33333333333333,1.6666666666666663,2.333333333333333,2,9,3,0,-1,-1,-1,-1,-1,0,0
1,1,17,12,20.33333333333333,4.333333333333333,9.666666666666666,2,11,3,0,-1,-1,-1,-1,-1,0,0
1,1,17,13,24,0,0,2,12,4,2,-1,-1,-1,-1,-1,1,1
1,1,17,14,24.666666666666664,0,0,2,12,6,2,-1,-1,-1,-1,-1,2,0
1,1,17,15,23.33333333333333,1.6666666666666663,2.333333333333333,2,13,5,2,-1,-1,-1,-1,-1,2,0
1,1,17,16,21,4,5.333333333333333,2,13,4,2,0,0,217,234,0.4615938569276171,1,1
1,1,17,17,18.33333333333333,6.666666666666666,9.666666666666666,2,12,4,2,0,0,322,164,0.4199744110084407,1,1
1,1,17,18,17,8,12.666666666666664,2,11,4,2,0,0,291,377,0.16812442709684158,1,1
1,1,17,19,20.33333333333333,4.666666666666666,7.333333333333332,2,8,2,0,0,0,291,249,0.29308975776821844,0,0
1,1,17,20,25,0,0,2,8,2,0,-1,-1,-1,-1,-1,0,0
1,1,17,21,25,0,0,2,7,3,0,-1,-1,-1,-1,-1,0,0
1,1,17,22,25,0,0,2,6,2,0,-1,-1,-1,-1,-1,0,0
1,1,17,23,25,0,0,2,6,2,0,-1,-1,-1,-1,-1,0,0
1,1,18,0,25,0,0,3,4,1,0,-1,-1,-1,-1,-1,2,0
1,1,18,1,25,0,0,3,4,0,0,-1,-1,-1,-1,-1,1,0
1,1,18,2,25,0,0,3,4,1,0,-1,-1,-1,-1,-1,2,0
1,1,18,3,25,0,0,3,3,1,0,-1,-1,-1,-1,-1,2,0
1,1,18,4,25,0,0,3,4,0,0,-1,-1,-1,-1,-1,2,0
1,1,18,5,25,0,0,3,4,1,0,-1,-1,-1,-1,-1,1,0
1,1,18,6,25,0,0,3,4,0,0,-1,-1,-1,-1,-1,2,0
1,1,18,7,25,0,0,3,-1,-1,-1,-1,-1,-1,-1,-1,0,0
1,1,18,8,25,0,0,3,4,4,0,-1,-1,-1,-1,-1,0,0
1,1,18,9,19,5,18.33333333333333,3,4,3,2,0,0,322,223,0.4933365578930169,1,0
1,1,18,10,24,0,0,3,5,4,1,-1,-1,-1,-1,-1,1,0
1,1,18,11,20,0,0,3,6,4,4,-1,-1,-1,-1,-1,1,0
1,1,18,12,20,0,0,3,6,3,3,0,0,356,368,0.4036799642712944,2,0
1,1,18,13,20,0,0,3,7,3,1,-1,-1,-1,-1,-1,1,0
1,1,18,14,20,0,0,3,7,4,1,1,0,356,202,0.4036799642712944,1,0
1,1,18,15,20,0,0,3,8,4,3,-1,-1,-1,-1,-1,1,0
1,1,18,16,20,0,0,3,8,3,3,-1,-1,-1,-1,-1,1,0
1,1,18,17,20,0,0,3,8,4,3,0,0,264,165,0.4199777578594984,1,0
1,1,18,18,18.33333333333333,1.6666666666666663,1.3333333333333333,3,8,3,4,0,0,290,269,0.3867718935428839,1,0
1,1,18,19,20,0,0,3,8,2,1,1,0,238,128,0.4828875155572602,1,0
1,1,18,20,20,0,0,3,8,3,1,-1,-1,-1,-1,-1,1,0
1,1,18,21,20,0,0,3,-1,-1,-1,-1,-1,-1,-1,-1,0,0
1,1,18,22,20,0,0,3,8,1,1,-1,-1,-1,-1,-1,1,0
1,1,18,23,20,0,0,3,7,1,1,0,0,310,237,0.3680670198399664,1,0
1,1,19,0,20,0,0,5,8,1,1,-1,-1,-1,-1,-1,1,2
1,1,19,1,20,0,0,5,-1,-1,-1,-1,-1,-1,-1,-1,0,0
1,1,19,2,20,0,0,5,7,3,2,-1,-1,-1,-1,-1,1,0
1,1,19,3,20,0,0,5,7,2,3,-1,-1,-1,-1,-1,1,0
1,1,19,4,20,0,0,5,8,4,3,-1,-1,-1,-1,-1,1,0
1,1,19,5,20,0,0,5,7,4,4,-1,-1,-1,-1,-1,1,0
1,1,19,6,20,0,0,5,8,3,4,-1,-1,-1,-1,-1,1,0
1,1,19,7,20,0,0,5,8,4,1,-1,-1,-1,-1,-1,1,0
1,1,19,8,20,0,0,5,9,6,1,-1,-1,-1,-1,-1,3,0
1,1,19,9,20,0,0,5,9,6,1,-1,-1,-1,-1,-1,3,2
1,1,19,10,20,0,0,5,9,6,3,-1,-1,-1,-1,-1,3,1
1,1,19,11,20,0,0,5,10,7,3,1,0,372,233,0.3841396382477215,3,1
1,1,19,12,20,0,0,5,12,4,3,0,0,434,286,0.3841396382477215,1,1
1,1,19,13,20,0,0,5,13,3,3,1,0,372,234,0.39951223988670603,1,1
1,1,19,14,20,0,0,5,13,5,1,-1,-1,-1,-1,-1,1,1
1,1,19,15,20,0,0,5,14,4,3,-1,-1,-1,-1,-1,1,1
1,1,19,16,20,0,0,5,14,4,1,-1,-1,-1,-1,-1,1,1
1,1,19,17,20,0,0,5,13,3,1,-1,-1,-1,-1,-1,1,1
1,1,19,18,20,0,0,5,13,3,3,-1,-1,-1,-1,-1,1,1
1,1,19,19,20,0,0,5,13,4,3,-1,-1,-1,-1,-1,1,1
1,1,19,20,20,0,0,5,13,3,3,-1,-1,-1,-1,-1,1,1
1,1,19,21,20,0,0,5,13,3,3,-1,-1,-1,-1,-1,1,1
1,1,19,22,20,0,0,5,12,5,1,-1,-1,-1,-1,-1,1,2
1,1,19,23,20,0,0,5,12,6,4,-1,-1,-1,-1,-1,3,1
1,1,20,0,20,0,0,6,-1,-1,-1,-1,-1,-1,-1,-1,0,0
1,1,20,1,20,0,0,6,11,7,4,-1,-1,-1,-1,-1,2,0
1,1,20,2,20,0,0,6,11,6,4,-1,-1,-1,-1,-1,2,0
1,1,20,3,20,0,0,6,11,5,4,-1,-1,-1,-1,-1,2,0
1,1,20,4,20,0,0,6,10,4,4,-1,-1,-1,-1,-1,2,0
1,1,20,5,20,0,0,6,9,4,4,-1,-1,-1,-1,-1,1,0
1,1,20,6,20,0,0,6,9,4,4,-1,-1,-1,-1,-1,1,0
1,1,20,7,20,0,0,6,9,5,2,-1,-1,-1,-1,-1,2,0
1,1,20,8,20,0,0,6,6,3,2,-1,-1,-1,-1,-1,1,0
1,1,20,9,20,0,0,6,7,2,2,-1,-1,-1,-1,-1,1,0
1,1,20,10,20,0,0,6,9,3,2,-1,-1,-1,-1,-1,2,0
1,1,20,11,20,0,0,6,11,4,2,-1,-1,-1,-1,-1,2,0
1,1,20,12,20,0,0,6,12,5,2,-1,-1,-1,-1,-1,2,0
1,1,20,13,20,0,0,6,13,5,4,-1,-1,-1,-1,-1,2,2
1,1,20,14,20,0,0,6,13,4,4,-1,-1,-1,-1,-1,2,2
1,1,20,15,20,0,0,6,13,6,1,-1,-1,-1,-1,-1,2,0
1,1,20,16,20,0,0,6,13,8,1,-1,-1,-1,-1,-1,1,2
1,1,20,17,20,0,0,6,13,7,4,-1,-1,-1,-1,-1,2,2
1,1,20,18,20,0,0,6,10,3,2,-1,-1,-1,-1,-1,1,1
1,1,20,19,20,0,0,6,10,4,2,-1,-1,-1,-1,-1,1,0
1,1,20,20,20,0,0,6,10,3,2,-1,-1,-1,-1,-1,1,0
1,1,20,21,20,0,0,6,8,2,0,-1,-1,-1,-1,-1,0,0
1,1,20,22,20,0,0,6,8,3,0,-1,-1,-1,-1,-1,0,0
1,1,20,23,20,0,0,6,7,3,0,-1,-1,-1,-1,-1,0,0
1,1,21,0,20,0,0,4,7,3,0,-1,-1,-1,-1,-1,0,0
1,1,21,1,20,0,0,4,6,2,0,-1,-1,-1,-1,-1,0,0
1,1,21,2,20,0,0,4,6,2,0,-1,-1,-1,-1,-1,0,0
1,1,21,3,20,0,0,4,6,1,0,-1,-1,-1,-1,-1,0,0
1,1,21,4,20,0,0,4,5,2,0,-1,-1,-1,-1,-1,0,0
1,1,21,5,20,0,0,4,6,4,0,-1,-1,-1,-1,-1,0,0
1,1,21,6,20,0,0,4,5,2,0,-1,-1,-1,-1,-1,0,0
1,1,21,7,20,0,0,4,6,3,0,-1,-1,-1,-1,-1,0,0
1,1,21,8,20,0,0,4,5,1,0,-1,-1,-1,-1,-1,0,0
1,1,21,9,20,0,0,4,3,2,0,0,0,322,130,0.4199777578594984,0,0
1,1,21,10,20,0,0,4,6,2,0,-1,-1,-1,-1,-1,0,0
1,1,21,11,20,0,0,4,9,4,0,-1,-1,-1,-1,-1,0,0
1,1,21,12,20,0,0,4,11,4,0,-1,-1,-1,-1,-1,0,0
1,1,21,13,20,0,0,4,12,3,0,-1,-1,-1,-1,-1,0,0
1,1,21,14,20,0,0,4,13,4,0,-1,-1,-1,-1,-1,0,0
1,1,21,15,15.333333333333332,4.666666666666666,11,4,14,3,2,-1,-1,-1,-1,-1,1,1
1,1,21,16,15.666666666666664,4.333333333333333,8.666666666666666,4,13,5,2,0,0,264,148,0.43374108601985145,2,0
1,1,21,17,20,0,0,4,12,4,0,2,0,498,140,0.2595239540243363,0,0
1,1,21,18,19,0,0,4,11,4,0,2,0,250,120,0.22209265940114445,0,0
1,1,21,19,19,0,0,4,10,3,0,0,0,499,205,0.2278388075542512,0,0
1,1,21,20,19,0,0,4,9,3,0,-1,-1,-1,-1,-1,0,0
1,1,21,21,19,0,0,4,8,3,0,-1,-1,-1,-1,-1,0,0
1,1,21,22,19,0,0,4,8,2,0,-1,-1,-1,-1,-1,0,0
1,1,21,23,19,0,0,4,6,1,0,-1,-1,-1,-1,-1,0,0
1,1,22,0,19,0,0,0,6,1,0,-1,-1,-1,-1,-1,0,2
1,1,22,1,19,0,0,0,6,1,4,-1,-1,-1,-1,-1,3,2
1,1,22,2,19,0,0,0,6,1,4,-1,-1,-1,-1,-1,3,2
1,1,22,3,19,0,0,0,7,0,1,-1,-1,-1,-1,-1,3,2
1,1,22,4,19,0,0,0,7,1,1,-1,-1,-1,-1,-1,3,2
1,1,22,5,19,0,0,0,7,0,1,-1,-1,-1,-1,-1,3,2
1,1,22,6,19,0,0,0,7,1,1,-1,-1,-1,-1,-1,3,2
1,1,22,7,19,0,0,0,7,2,1,-1,-1,-1,-1,-1,3,2
1,1,22,8,19,0,0,0,8,2,1,1,0,252,155,0.4828875155572602,1,2
1,1,22,9,19,0,0,0,9,3,1,1,0,356,171,0.4036799642712944,1,2
1,1,22,10,19,0,0,0,10,1,1,-1,-1,-1,-1,-1,3,1
1,1,22,11,19,0,0,0,11,3,1,0,0,238,174,0.43374108601985145,1,1
1,1,22,12,19,0,0,0,11,2,1,-1,-1,-1,-1,-1,1,1
1,1,22,13,19,0,0,0,12,3,1,-1,-1,-1,-1,-1,1,1
1,1,22,14,19,0,0,0,12,5,1,-1,-1,-1,-1,-1,1,1
1,1,22,15,19,0,0,0,12,9,1,-1,-1,-1,-1,-1,3,1
1,1,22,16,19,0,0,0,12,7,4,1,0,270,209,0.4828875155572602,3,2
1,1,22,17,20,0,0,0,12,7,4,1,0,440,176,0.3841396382477215,3,1
1,1,22,18,14.333333333333332,5.333333333333333,6.666666666666666,0,11,7,4,0,0,291,256,0.22209265940114445,3,2
1,1,22,19,17,2,2.333333333333333,0,11,4,1,0,0,1055,675,0.2595239540243363,1,0
1,1,22,20,19,0,0,0,11,6,1,0,0,290,233,0.43374108601985145,3,0
1,1,22,21,19,0,0,0,11,4,1,-1,-1,-1,-1,-1,1,0
1,1,22,22,19,0,0,0,11,6,1,-1,-1,-1,-1,-1,3,0
1,1,22,23,14.666666666666664,4.666666666666666,5.666666666666666,0,11,5,1,-1,-1,-1,-1,-1,1,0
1,1,23,0,14,5.666666666666666,6,1,11,7,3,-1,-1,-1,-1,-1,1,2
1,1,23,1,20,0,0,1,12,6,1,-1,-1,-1,-1,-1,3,2
1,1,23,2,20,0,0,1,11,6,3,-1,-1,-1,-1,-1,3,2
1,1,23,3,20,0,0,1,12,7,1,-1,-1,-1,-1,-1,3,2
1,1,23,4,20,0,0,1,12,9,1,-1,-1,-1,-1,-1,3,2
1,1,23,5,20,0,0,1,11,9,3,-1,-1,-1,-1,-1,3,2
1,1,23,6,20,0,0,1,13,8,1,-1,-1,-1,-1,-1,3,2
1,1,23,7,20,0,0,1,13,8,1,-1,-1,-1,-1,-1,3,2
1,1,23,8,20,0,0,1,12,7,1,2,0,330,133,0.34532755410012594,3,2
1,1,23,9,20,0,0,1,12,10,1,1,0,238,134,0.4661072248160683,3,2
1,1,23,10,20,0,0,1,13,9,1,-1,-1,-1,-1,-1,1,2
1,1,23,11,20,0,0,1,13,8,1,-1,-1,-1,-1,-1,3,2
1,1,23,12,20,0,0,1,13,10,1,-1,-1,-1,-1,-1,1,2
1,1,23,13,20,0,0,1,13,8,1,-1,-1,-1,-1,-1,3,2
1,1,23,14,20,0,0,1,13,8,1,0,0,205,132,0.1452667482871876,3,2
1,1,23,15,20.33333333333333,0,0,1,13,9,1,0,0,362,286,0.4933365578930169,1,2
1,1,23,16,21,0,0,1,13,9,1,-1,-1,-1,-1,-1,1,2
1,1,23,17,17.333333333333332,2.6666666666666665,2.333333333333333,1,13,7,1,0,0,322,201,0.4199777578594984,1,2
1,1,23,18,13.666666666666664,5.333333333333333,6.333333333333332,1,13,7,1,0,0,306,180,0.38689180202727785,1,2
1,1,23,19,16,3.333333333333333,3.333333333333333,1,13,7,1,0,0,466,472,0.3841396382477215,1,2
1,1,23,20,19,0,0,1,13,5,1,-1,-1,-1,-1,-1,1,2
1,1,23,21,19,0,0,1,13,6,1,-1,-1,-1,-1,-1,3,2
1,1,23,22,19,0,0,1,13,8,1,-1,-1,-1,-1,-1,3,2
1,1,23,23,19,0,0,1,13,6,1,-1,-1,-1,-1,-1,3,2
1,1,24,0,19,0,0,2,13,6,1,-1,-1,-1,-1,-1,1,0
1,1,24,1,19,0,0,2,13,6,1,-1,-1,-1,-1,-1,1,0
1,1,24,2,19,0,0,2,13,5,1,-1,-1,-1,-1,-1,1,2
1,1,24,3,19,0,0,2,12,5,1,-1,-1,-1,-1,-1,1,2
1,1,24,4,19,0,0,2,13,5,3,-1,-1,-1,-1,-1,1,0
1,1,24,5,19,0,0,2,13,6,1,-1,-1,-1,-1,-1,1,0
1,1,24,6,19,0,0,2,13,7,1,-1,-1,-1,-1,-1,1,0
1,1,24,7,19,0,0,2,13,8,1,-1,-1,-1,-1,-1,1,0
1,1,24,8,19,0,0,2,13,7,1,0,0,205,174,0.43374108601985145,1,0
1,1,24,9,19,0,0,2,13,5,1,0,0,205,174,0.4199777578594984,1,2
1,1,24,10,19,0,0,2,13,6,4,0,0,304,200,0.4199777578594984,2,0
1,1,24,11,19,0,0,2,14,5,2,-1,-1,-1,-1,-1,1,0
1,1,24,12,19,0,0,2,14,6,4,-1,-1,-1,-1,-1,2,0
1,1,24,13,19,0,0,2,15,5,1,-1,-1,-1,-1,-1,1,2
1,1,24,14,19,0,0,2,15,5,1,-1,-1,-1,-1,-1,1,2
1,1,24,15,19,0,0,2,15,5,4,-1,-1,-1,-1,-1,2,0
1,1,24,16,18.33333333333333,1.3333333333333333,1,2,15,5,2,1,0,324,137,0.40334363965348696,2,0
1,1,24,17,17.5,2.5,2,2,15,2,2,1,0,250,134,0.22209265940114445,1,0
1,1,24,18,18,1.3333333333333333,1,2,14,5,2,0,0,339,264,0.3841396382477215,2,0
1,1,24,19,19,0,0,2,13,4,2,0,0,466,356,0.3841396382477215,1,0
1,1,24,20,19,0,0,2,13,4,0,-1,-1,-1,-1,-1,0,0
1,1,24,21,19,0,0,2,12,4,0,-1,-1,-1,-1,-1,0,0
1,1,24,22,19,0,0,2,11,1,0,-1,-1,-1,-1,-1,0,2
1,1,24,23,19,0,0,2,9,3,0,-1,-1,-1,-1,-1,0,2
1,1,25,0,19,0,0,3,9,3,0,-1,-1,-1,-1,-1,0,0
1,1,25,1,19,0,0,3,9,1,0,-1,-1,-1,-1,-1,2,0
1,1,25,2,19,0,0,3,8,0,0,-1,-1,-1,-1,-1,0,0
1,1,25,3,19,0,0,3,7,3,0,-1,-1,-1,-1,-1,0,0
1,1,25,4,19,0,0,3,9,2,0,-1,-1,-1,-1,-1,0,0
1,1,25,5,19,0,0,3,8,3,0,-1,-1,-1,-1,-1,0,0
1,1,25,6,19,0,0,3,8,2,0,-1,-1,-1,-1,-1,0,0
1,1,25,7,19,0,0,3,5,1,0,-1,-1,-1,-1,-1,0,0
1,1,25,8,16.666666666666664,2.333333333333333,3,3,5,0,0,-1,-1,-1,-1,-1,2,0
1,1,25,9,17.333333333333332,2.333333333333333,3,3,5,2,0,-1,-1,-1,-1,-1,0,0
1,1,25,10,20,0,0,3,9,1,0,-1,-1,-1,-1,-1,0,0
1,1,25,11,20,0,0,3,11,3,0,-1,-1,-1,-1,-1,0,0
1,1,25,12,20,0,0,3,13,3,0,-1,-1,-1,-1,-1,0,0
1,1,25,13,20,0,0,3,14,2,0,-1,-1,-1,-1,-1,0,0
1,1,25,14,20,0,0,3,15,3,0,-1,-1,-1,-1,-1,0,0
1,1,25,15,15.666666666666664,4.333333333333333,8.666666666666666,3,17,3,0,0,0,238,168,0.4828875155572602,0,0
1,1,25,16,16.333333333333332,3,3.6666666666666665,3,16,2,0,2,0,330,125,0.4828875155572602,0,0
1,1,25,17,19,0,0,3,15,3,0,0,0,322,299,0.3557156034712048,0,0
1,1,25,18,18,1.3333333333333333,1,3,15,1,0,0,0,356,263,0.1087537138380808,0,0
1,1,25,19,18.666666666666664,1.3333333333333333,1,3,11,2,0,0,0,613,277,0.2278388075542512,0,0
1,1,25,20,20,0,0,3,11,0,0,-1,-1,-1,-1,-1,0,0
1,1,25,21,20,0,0,3,9,1,0,-1,-1,-1,-1,-1,0,0
1,1,25,22,20,0,0,3,9,1,0,-1,-1,-1,-1,-1,0,0
1,1,25,23,20,0,0,3,8,0,0,-1,-1,-1,-1,-1,0,0
1,1,26,0,20,0,0,5,9,2,0,-1,-1,-1,-1,-1,0,0
1,1,26,1,20,0,0,5,10,1,0,-1,-1,-1,-1,-1,0,0
1,1,26,2,20,0,0,5,8,2,0,-1,-1,-1,-1,-1,0,0
1,1,26,3,20,0,0,5,8,2,0,-1,-1,-1,-1,-1,0,0
1,1,26,4,20,0,0,5,6,2,0,-1,-1,-1,-1,-1,0,0
1,1,26,5,20,0,0,5,6,0,0,-1,-1,-1,-1,-1,1,1
1,1,26,6,20,0,0,5,5,1,0,-1,-1,-1,-1,-1,0,0
1,1,26,7,20,0,0,5,5,1,0,-1,-1,-1,-1,-1,0,0
1,1,26,8,20,0,0,5,8,4,0,-1,-1,-1,-1,-1,0,0
1,1,26,9,20,0,0,5,8,2,0,-1,-1,-1,-1,-1,0,0
1,1,26,10,20,0,0,5,7,1,0,-1,-1,-1,-1,-1,0,0
1,1,26,11,20,0,0,5,10,2,0,0,0,238,275,0.4027510349096435,0,0
1,1,26,12,20,0,0,5,14,2,0,1,0,360,164,0.39951223988670603,0,0
1,1,26,13,20,0,0,5,15,3,0,-1,-1,-1,-1,-1,0,0
1,1,26,14,20,0,0,5,14,3,0,-1,-1,-1,-1,-1,0,0
1,1,26,15,20,0,0,5,14,2,0,-1,-1,-1,-1,-1,0,0
1,1,26,16,20,0,0,5,13,3,0,-1,-1,-1,-1,-1,0,0
1,1,26,17,20,0,0,5,12,4,0,1,0,356,154,0.4036799642712944,0,0
1,1,26,18,20,0,0,5,11,2,0,1,0,356,214,0.4036799642712944,0,0
1,1,26,19,18.666666666666664,1.3333333333333333,1,5,10,1,0,1,0,238,151,0.4828875155572602,0,1
1,1,26,20,20,0,0,5,9,3,2,-1,-1,-1,-1,-1,1,0
1,1,26,21,20,0,0,5,11,3,2,-1,-1,-1,-1,-1,1,0
1,1,26,22,18.33333333333333,1.6666666666666663,1.3333333333333333,5,11,5,1,-1,-1,-1,-1,-1,1,2
1,1,26,23,13.666666666666664,5.666666666666666,8.333333333333332,5,11,5,1,1,0,310,144,0.2293261400629891,1,0
1,1,27,0,20,0,0,6,11,4,3,-1,-1,-1,-1,-1,1,2
1,1,27,1,20,0,0,6,10,1,3,-1,-1,-1,-1,-1,2,0
1,1,27,2,20,0,0,6,10,0,1,-1,-1,-1,-1,-1,2,0
1,1,27,3,20,0,0,6,10,1,3,-1,-1,-1,-1,-1,2,0
1,1,27,4,20,0,0,6,10,4,3,-1,-1,-1,-1,-1,1,0
1,1,27,5,20,0,0,6,10,3,1,-1,-1,-1,-1,-1,1,1
1,1,27,6,20,0,0,6,9,2,4,-1,-1,-1,-1,-1,1,2
1,1,27,7,20,0,0,6,9,3,2,-1,-1,-1,-1,-1,1,0
1,1,27,8,20,0,0,6,10,4,1,-1,-1,-1,-1,-1,1,0
1,1,27,9,20,0,0,6,8,3,2,-1,-1,-1,-1,-1,1,0
1,1,27,10,20,0,0,6,10,3,2,-1,-1,-1,-1,-1,2,0
1,1,27,11,20,0,0,6,12,5,4,-1,-1,-1,-1,-1,2,0
1,1,27,12,20,0,0,6,12,4,4,-1,-1,-1,-1,-1,2,0
1,1,27,13,20,0,0,6,12,6,4,-1,-1,-1,-1,-1,2,2
1,1,27,14,20,0,0,6,13,5,1,-1,-1,-1,-1,-1,1,2
1,1,27,15,20,0,0,6,13,7,4,-1,-1,-1,-1,-1,2,2
1,1,27,16,20,0,0,6,12,7,4,0,0,238,174,0.4828875155572602,2,2
1,1,27,17,20,0,0,6,12,6,4,1,0,290,145,0.43374108601985145,2,2
1,1,27,18,20,0,0,6,11,6,4,-1,-1,-1,-1,-1,2,2
1,1,27,19,20,0,0,6,11,5,2,-1,-1,-1,-1,-1,2,0
1,1,27,20,20,0,0,6,10,2,4,-1,-1,-1,-1,-1,2,0
1,1,27,21,20,0,0,6,9,2,4,-1,-1,-1,-1,-1,2,0
1,1,27,22,20,0,0,6,8,1,2,-1,-1,-1,-1,-1,2,0
1,1,27,23,20,0,0,6,7,1,1,-1,-1,-1,-1,-1,2,0
1,1,28,0,20,0,0,4,8,1,1,-1,-1,-1,-1,-1,2,0
1,1,28,1,20,0,0,4,9,2,1,-1,-1,-1,-1,-1,1,2
1,1,28,2,20,0,0,4,9,2,1,-1,-1,-1,-1,-1,1,2
1,1,28,3,20,0,0,4,10,1,1,-1,-1,-1,-1,-1,2,0
1,1,28,4,20,0,0,4,11,4,1,-1,-1,-1,-1,-1,1,2
1,1,28,5,20,0,0,4,10,3,3,-1,-1,-1,-1,-1,1,1
1,1,28,6,20,0,0,4,10,2,1,-1,-1,-1,-1,-1,1,1
1,1,28,7,20,0,0,4,10,2,1,-1,-1,-1,-1,-1,1,1
1,1,28,8,20,0,0,4,12,4,1,1,0,238,138,0.4828875155572602,1,2
1,1,28,9,18,1.6666666666666663,1.3333333333333333,4,12,4,1,0,0,264,157,0.4199777578594984,1,2
1,1,28,10,20,0,0,4,12,5,1,0,0,264,167,0.4199777578594984,1,2
1,1,28,11,20,0,0,4,13,6,3,-1,-1,-1,-1,-1,3,2
1,1,28,12,20,0,0,4,13,5,1,-1,-1,-1,-1,-1,1,2
1,1,28,13,20,0,0,4,14,5,1,-1,-1,-1,-1,-1,1,3
1,1,28,14,18.33333333333333,1.6666666666666663,1.3333333333333333,4,13,5,1,-1,-1,-1,-1,-1,1,3
1,1,28,15,20,0,0,4,13,5,1,-1,-1,-1,-1,-1,1,3
1,1,28,16,19,0,0,4,12,4,3,-1,-1,-1,-1,-1,1,1
1,1,28,17,19,0,0,4,13,6,4,-1,-1,-1,-1,-1,2,2
1,1,28,18,15.666666666666664,4.333333333333333,3.333333333333333,4,12,3,2,0,0,322,150,0.22361946528900806,1,1
1,1,28,19,18.666666666666664,1.3333333333333333,1,4,12,4,4,0,0,248,146,0.4199777578594984,2,2
1,1,28,20,20,0,0,4,10,2,4,-1,-1,-1,-1,-1,1,1
1,1,28,21,20,0,0,4,10,2,4,-1,-1,-1,-1,-1,1,1
1,1,28,22,20,0,0,4,9,0,4,-1,-1,-1,-1,-1,2,0
1,1,28,23,20,0,0,4,7,0,4,-1,-1,-1,-1,-1,2,0
1,1,29,0,20,0,0,0,7,0,4,-1,-1,-1,-1,-1,3,2
1,1,29,1,20,0,0,0,7,0,1,-1,-1,-1,-1,-1,3,2
1,1,29,2,20,0,0,0,9,2,1,-1,-1,-1,-1,-1,1,2
1,1,29,3,20,0,0,0,9,3,1,-1,-1,-1,-1,-1,1,2
1,1,29,4,20,0,0,0,9,3,1,-1,-1,-1,-1,-1,1,1
1,1,29,5,20,0,0,0,10,2,3,-1,-1,-1,-1,-1,1,1
1,1,29,6,20,0,0,0,11,2,3,-1,-1,-1,-1,-1,1,2
1,1,29,7,20,0,0,0,12,3,1,-1,-1,-1,-1,-1,1,2
